
Bundesland;Breitengrad;Laengengrad;Nennleistung Ladeeinrichtung [kW];Anzahl Ladepunkte
Berlin;52,541606;13,422667;22;2
Berlin;52,543267;13,411729;22;2
Berlin;52,545081;13,427114;30;2
Berlin;52,553752;13,408519;22;2
Berlin;52,548728;13,425768;22;2
Berlin;52,546751;13,424988;22;2
Berlin;52,550808;13,408177;22;2
Berlin;52,55057;13,429248;22;2
Berlin;52,552103;13,413783;22;2
Berlin;52,5494582;13,4157815;11;2
Berlin;52,33155;13,24006;50;3
Berlin;52,549486;13,416895;11;1
Berlin;52,532441;13,341048;22;2
Berlin;52,529717;13,341245;22;2
Berlin;52,529019;13,33173;22;2
Berlin;52,526816;13,339262;22;2
Berlin;52,532478;13,331335;34;2
Berlin;52,52696;13,32067;44;4
Berlin;52,526111;13,32721;22;2
Berlin;52,525441;13,323449;22;2
Berlin;52,530665;13,31688;22;2
Berlin;52,53077;13,32672;30;2
Berlin;52,52613804;13,32383298;22;2
Berlin;52,52613804;13,32383298;22;2
Berlin;52,52613804;13,32383298;150;2
Berlin;52,53091;13,31542;22;2
Berlin;52,53091;13,31542;22;2
Berlin;52,53091;13,31542;22;2
Berlin;52,52328;13,33723;44;2
Berlin;52,52328;13,33723;44;2
Berlin;52,523419;13,340029;44;2
Berlin;52,525653;13,334601;44;2
Berlin;52,525653;13,334601;44;2
Berlin;52,524128;13,332421;22;2
Berlin;52,516271;13,337265;22;2
Berlin;52,523604;13,334078;22;2
Berlin;52,520687;13,35829;44;2
Berlin;52,526289;13,359323;44;2
Berlin;52,537477;13,385412;44;2
Berlin;52,531724;13,36793;44;2
Berlin;52,524127;13,349306;22;2
Berlin;52,520563;13,342972;22;2
Berlin;52,51994;13,356562;22;2
Berlin;52,521847;13,350081;22;2
Berlin;52,530044;13,362396;22;2
Berlin;52,528645;13,369629;22;2
Berlin;52,523427;13,366234;22;2
Berlin;52,535564;13,363388;88;4
Berlin;52,535564;13,363388;88;4
Berlin;52,535564;13,363388;88;4
Berlin;52,535564;13,363388;88;4
Berlin;52,535564;13,363388;88;4
Berlin;52,535564;13,363388;88;4
Berlin;52,535564;13,363388;22;1
Berlin;52,525133;13,368998;11;1
Berlin;52,525133;13,368998;11;1
Berlin;52,525133;13,368998;11;1
Berlin;52,525133;13,368998;11;1
Berlin;52,525133;13,368998;11;1
Berlin;52,525133;13,368998;11;1
Berlin;52,525133;13,368998;11;1
Berlin;52,525133;13,368998;11;1
Berlin;52,523192;13,362577;44;2
Berlin;52,520301;13,346278;44;2
Berlin;52,532908;13,345183;44;2
Berlin;52,532908;13,345183;44;2
Berlin;52,537477;13,385412;44;2
Berlin;52,533037;13,357477;44;2
Berlin;52,534455;13,347028;22;2
Berlin;52,5345661;13,3499602;22;2
Berlin;52,529979;13,350047;22;2
Berlin;52,5316132;13,34536173;22;2
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,5316132;13,34536173;22;4
Berlin;52,526846;13,344103;22;3
Berlin;52,52648;13,34394;22;4
Berlin;52,52648;13,34394;11;2
Berlin;52,535641;13,353111;44;2
Berlin;52,515006;13,313218;22;2
Berlin;52,514428;13,300868;22;2
Berlin;52,513972;13,309838;22;2
Berlin;52,468485;13,370585;22;2
Berlin;52,516849;13,30972;44;2
Berlin;52,514699;13,321544;22;2
Berlin;52,517985;13,315672;22;2
Berlin;52,52122;13,300289;22;2
Berlin;52,517207;13,304447;22;2
Berlin;52,521775;13,32215;22;2
Berlin;52,514369;13,331163;22;2
Berlin;52,519969;13,308627;22;2
Berlin;52,521042;13,327993;22;2
Berlin;52,5208;13,3264;350;2
Berlin;52,519349;13,326895;150;2
Berlin;52,57818454;13,35906343;22;2
Berlin;52,52052217;13,32743537;22;2
Berlin;52,52143382;13,32506491;22;2
Berlin;52,52143382;13,32506491;22;2
Berlin;52,515366;13,330353;22;2
Berlin;52,5152743;13,32997247;22;2
Berlin;52,51522117;13,33012046;22;2
Berlin;52,515427;13,329754;44;2
Berlin;52,51580853;13,32951519;44;2
Berlin;52,5153994;13,33028107;44;2
Berlin;52,5232168;13,3238406;11;1
Berlin;52,5232168;13,3238406;11;1
Berlin;52,5232168;13,3238406;11;1
Berlin;52,5232168;13,3238406;11;1
Berlin;52,5232168;13,3238406;11;1
Berlin;52,5232168;13,3238406;11;1
Berlin;52,5232168;13,3238406;11;1
Berlin;52,5232168;13,3238406;11;1
Berlin;52,5232168;13,3238406;11;1
Berlin;52,5232168;13,3238406;11;1
Berlin;52,5232168;13,3238406;11;1
Berlin;52,5232168;13,3238406;11;1
Berlin;52,5232168;13,3238406;50;3
Berlin;52,515187;13,322895;44;2
Berlin;52,51432;13,331256;11;4
Berlin;52,51432;13,331256;11;4
Berlin;52,51432;13,331256;11;2
Berlin;52,525864;13,301083;22;2
Berlin;52,524429;13,313485;22;2
Berlin;52,530256;13,30616;22;2
Berlin;52,524596;13,307168;22;2
Berlin;52,522994;13,300545;22;2
Berlin;52,527042;13,306551;44;2
Berlin;52,52867;13,30759;150;3
Berlin;52,510594;13,322963;22;2
Berlin;52,510247;13,329894;22;2
Berlin;52,505042;13,327423;44;2
Berlin;52,506653;13,322127;44;2
Berlin;52,505442;13,323309;44;2
Berlin;52,513105;13,329528;44;2
Berlin;52,510341;13,309893;22;2
Berlin;52,505876;13,317669;22;2
Berlin;52,510962;13,318686;22;2
Berlin;52,510481;13,296954;22;2
Berlin;52,5337;13,414964;22;2
Berlin;52,506883;13,306233;44;2
Berlin;52,505332;13,30013;44;2
Berlin;52,501687;13,305567;22;2
Berlin;52,502078;13,296396;22;2
Berlin;52,503442;13,30371;22;2
Berlin;52,500502;13,309256;22;2
Berlin;52,49067;13,31408;22;2
Berlin;52,501562;13,318335;22;2
Berlin;52,495371;13,308887;22;2
Berlin;52,496709;13,313894;22;2
Berlin;52,493451;13,315371;44;2
Berlin;52,500975;13,316832;44;2
Berlin;52,49129871;13,29702234;44;2
Berlin;52,49129871;13,29702234;44;2
Berlin;52,502078;13,296396;22;2
Berlin;52,499225;13,301795;22;2
Berlin;52,494299;13,30161;22;2
Berlin;52,493145;13,305255;22;2
Berlin;52,488692;13,304547;22;2
Berlin;52,496061;13,285856;22;2
Berlin;52,496901;13,287951;22;2
Berlin;52,49665;13,29148;150;2
Berlin;52,49665;13,29148;150;2
Berlin;52,49665;13,29148;300;2
Berlin;52,49665;13,29148;300;2
Berlin;52,481323;13,318856;22;2
Berlin;52,489723;13,319303;22;2
Berlin;52,481323;13,318856;22;2
Berlin;52,487809;13,302828;22;2
Berlin;52,48853;13,30656;360;2
Berlin;52,48853;13,30656;360;2
Berlin;52,486358;13,336055;44;2
Berlin;52,47994;13,323844;22;2
Berlin;52,478824;13,323897;3,7;1
Berlin;52,479595;13,334549;22;2
Berlin;52,481312;13,329605;22;2
Berlin;52,491206;13,324974;22;2
Berlin;52,493241;13,330154;22;2
Berlin;52,490042;13,33314;22;2
Berlin;52,491308;13,326741;22;2
Berlin;52,490689;13,330383;44;2
Berlin;52,50026252;13,32590839;11;1
Berlin;52,50026252;13,32590839;11;1
Berlin;52,50026252;13,32590839;11;1
Berlin;52,50026252;13,32590839;11;1
Berlin;52,50026252;13,32590839;11;1
Berlin;52,50026252;13,32590839;11;1
Berlin;52,50026252;13,32590839;11;1
Berlin;52,50026252;13,32590839;11;1
Berlin;52,50026252;13,32590839;11;1
Berlin;52,502907;13,32907;22;2
Berlin;52,503511;13,32933;22;2
Berlin;52,496013;13,319607;22;2
Berlin;52,494521;13,323631;22;2
Berlin;52,497883;13,324219;22;2
Berlin;52,498655;13,326599;22;2
Berlin;52,49935;13,3291;44;2
Berlin;52,495075;13,340059;22;2
Berlin;52,500134;13,349617;22;2
Berlin;52,494967;13,336286;22;2
Berlin;52,499237;13,342238;22;2
Berlin;52,49758;13,33447;30;2
Berlin;52,496609;13,344951;44;2
Berlin;52,494473;13,342124;22;2
Berlin;52,496646;13,35141;22;2
Berlin;52,494139;13,356553;22;2
Berlin;52,494506;13,360266;22;2
Berlin;52,491716;13,349171;22;2
Berlin;52,493507;13,351886;3,7;1
Berlin;52,498649;13,359538;22;2
Berlin;52,497407;13,356332;22;2
Berlin;52,495322;13,364541;22;2
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,507602;13,37530527;11;1
Berlin;52,502375;13,37395;44;2
Berlin;52,502375;13,37395;44;2
Berlin;52,502375;13,37395;44;2
Berlin;52,502375;13,37395;44;2
Berlin;52,502375;13,37395;44;2
Berlin;52,502375;13,37395;44;2
Berlin;52,502375;13,37395;44;2
Berlin;52,502375;13,37395;44;2
Berlin;52,502375;13,37395;22;1
Berlin;52,502375;13,37395;22;1
Berlin;52,502375;13,37395;22;2
Berlin;52,509995;13,375706;22;2
Berlin;52,503763;13,371376;22;2
Berlin;52,503548;13,352723;11;2
Berlin;52,500322;13,367235;22;2
Berlin;52,499244;13,366073;22;2
Berlin;52,51103168;13,3760489;66;3
Berlin;52,511446;13,376732;11;1
Berlin;52,511446;13,376732;11;1
Berlin;52,511446;13,376732;11;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,502168;13,374185;250;1
Berlin;52,510384;13,37361;44;2
Berlin;52,50415;13,35334;44;2
Berlin;52,502935;13,365154;11;4
Berlin;52,502935;13,365154;11;4
Berlin;52,502935;13,365154;11;1
Berlin;52,506636;13,346073;22;2
Berlin;52,500569;13,353534;22;2
Berlin;52,505073;13,343569;44;2
Berlin;52,507704;13,349451;44;2
Berlin;52,50064;13,336498;22;2
Berlin;52,502956;13,334009;22;2
Berlin;52,501328;13,335408;44;2
Berlin;52,501159;13,343907;44;2
Berlin;52,489213;13,346354;22;2
Berlin;52,488368;13,349555;22;2
Berlin;52,488831;13,343806;22;2
Berlin;52,487371;13,354516;22;2
Berlin;52,485822;13,337844;22;2
Berlin;52,482535;13,346442;22;2
Berlin;52,484108;13,342114;3,7;1
Berlin;52,488664;13,341212;44;2
Berlin;52,48853;13,359963;22;2
Berlin;52,482157;13,354917;22;2
Berlin;52,491234;13,361049;22;2
Berlin;52,482;13,35;50;2
Berlin;52,48321;13,35117;50;3
Berlin;52,49211;13,36894;22;2
Berlin;52,485471;13,361404;22;2
Berlin;52,475252;13,359555;22;2
Berlin;52,480402;13,355757;44;2
Berlin;52,4804;13,355757;44;2
Berlin;52,4804;13,355758;44;2
Berlin;52,480404;13,355757;44;2
Berlin;52,480792;13,356835;11;1
Berlin;52,480834;13,356927;11;1
Berlin;52,480931;13,357124;11;1
Berlin;52,48098;13,357018;11;1
Berlin;52,481024;13,356947;11;1
Berlin;52,481086;13,356849;11;1
Berlin;52,481118;13,356752;11;1
Berlin;52,481132;13,356673;11;1
Berlin;52,481134;13,356598;11;1
Berlin;52,481126;13,356509;11;1
Berlin;52,481102;13,356435;11;1
Berlin;52,481066;13,35639;11;1
Berlin;52,481022;13,356296;11;1
Berlin;52,48093;13,356216;11;1
Berlin;52,480858;13,356207;11;1
Berlin;52,480785;13,356236;11;1
Berlin;52,480739;13,356282;11;1
Berlin;52,480703;13,356337;11;1
Berlin;52,480662;13,356405;11;1
Berlin;52,48064;13,356477;11;1
Berlin;52,480977;13,356744;11;1
Berlin;52,481;13,356671;11;1
Berlin;52,481005;13,356584;11;1
Berlin;52,480984;13,356493;11;1
Berlin;52,480949;13,356424;11;1
Berlin;52,480949;13,356424;11;1
Berlin;52,480894;13,356389;11;1
Berlin;52,480823;13,35642;11;1
Berlin;52,480924;13,356645;11;1
Berlin;52,480937;13,356552;11;1
Berlin;52,480886;13,356515;11;1
Berlin;52,48084;13,356609;11;1
Berlin;52,480875;13,356698;11;1
Berlin;52,480898;13,356768;11;1
Berlin;52,480932;13,356854;11;1
Berlin;52,4771546;13,36090179;44;2
Berlin;52,475817;13,364036;50;3
Berlin;52,471641;13,365946;22;2
Berlin;52,469857;13,3676259;42;2
Berlin;52,469857;13,367626;42;2
Berlin;52,469857;13,367626;42;2
Berlin;52,478634;13,363947;22;2
Berlin;52,491517;13,390757;30;2
Berlin;52,4948;13,398243;22;2
Berlin;52,491583;13,392549;22;2
Berlin;52,488685;13,407274;22;2
Berlin;52,489861;13,390284;22;2
Berlin;52,490069;13,400281;22;2
Berlin;52,496051;13,401672;22;2
Berlin;52,49389507;13,3984349;22;2
Berlin;52,49389507;13,3984349;22;2
Berlin;52,495127;13,383722;22;2
Berlin;52,501334;13,388511;22;2
Berlin;52,504762;13,380887;22;2
Berlin;52,50400578;13,38334383;22;4
Berlin;52,50400578;13,38334383;22;2
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,505925;13,3753005;22;1
Berlin;52,508403;13,37671;44;2
Berlin;52,487834;13,37568;22;2
Berlin;52,485901;13,394098;22;2
Berlin;52,489843;13,381119;22;2
Berlin;52,485092;13,383965;22;2
Berlin;52,489075;13,392945;22;2
Berlin;52,487182;13,396439;22;2
Berlin;52,48879;13,38624;30;2
Berlin;52,49206;13,377652;44;2
Berlin;52,492145;13,377944;44;2
Berlin;52,493109;13,370179;150;2
Berlin;52,493109;13,370179;300;2
Berlin;52,493109;13,370179;150;2
Berlin;52,493109;13,370179;300;2
Berlin;52,48275082;13,40845942;22;2
Berlin;52,48293377;13,40847015;22;2
Berlin;52,489938;13,424433;22;2
Berlin;52,492143;13,423135;22;2
Berlin;52,493476;13,413538;22;2
Berlin;52,490401;13,407516;22;2
Berlin;52,490197;13,419889;22;2
Berlin;52,492522;13,416641;22;2
Berlin;52,49006979;13,41559361;30;2
Berlin;52,49032;13,422464;22;2
Berlin;52,49032;13,422464;22;2
Berlin;52,49032;13,422464;22;2
Berlin;52,488678;13,419777;34;2
Berlin;52,49985;13,394807;11;2
Berlin;52,49985;13,394807;11;2
Berlin;52,506311;13,394584;22;2
Berlin;52,504875;13,399491;22;2
Berlin;52,500008;13,407592;22;2
Berlin;52,498639;13,403026;22;2
Berlin;52,50427;13,409668;22;2
Berlin;52,50315;13,39009;30;2
Berlin;52,499942;13,394772;22;2
Berlin;52,499952;13,394782;93;2
Berlin;52,50041;13,407904;93;2
Berlin;52,49993907;13,40175626;22;2
Berlin;52,50253295;13,40738198;22;2
Berlin;52,50250253;13,40743947;150;1
Berlin;52,50459025;13,40845621;360;2
Berlin;52,5045902;13,4084562;360;2
Berlin;52,500996;13,397808;34;2
Berlin;52,501753;13,430535;22;2
Berlin;52,500491;13,437175;22;2
Berlin;52,502519;13,432597;22;2
Berlin;52,497774;13,448166;22;2
Berlin;52,504851;13,431287;30;2
Berlin;52,501223;13,435079;97;3
Berlin;52,50582445;13,43099607;22;2
Berlin;52,49988845;13,4250705;22;2
Berlin;52,499217;13,433074;360;2
Berlin;52,501541;13,442881;34;2
Berlin;52,553752;13,408519;22;2
Berlin;52,492326;13,436405;22;2
Berlin;52,505621;13,419379;22;2
Berlin;52,498568;13,419909;22;2
Berlin;52,500973;13,416847;22;2
Berlin;52,495923;13,422528;22;2
Berlin;52,4992;13,41435;30;2
Berlin;52,49883;13,42628;30;2
Berlin;52,4955145;13,43130577;22;2
Berlin;52,4955145;13,43130577;150;2
Berlin;52,50391228;13,41924897;22;2
Berlin;52,47974;13,43987;93;2
Berlin;52,485865;13,425159;22;2
Berlin;52,480892;13,439154;44;2
Berlin;52,478394;13,44273;34;2
Berlin;52,477733;13,447633;44;2
Berlin;52,482173;13,440737;22;2
Berlin;52,485832;13,433537;22;2
Berlin;52,494063;13,423077;22;2
Berlin;52,492115;13,432001;92;3
Berlin;52,477162;13,420223;22;2
Berlin;52,486137;13,424028;44;2
Berlin;52,464994;13,442555;22;2
Berlin;52,46567;13,42678;22;2
Berlin;52,468459;13,430205;22;2
Berlin;52,463234;13,434451;22;2
Berlin;52,478894;13,436308;22;2
Berlin;52,474872;13,42787;22;2
Berlin;52,483497;13,428818;22;2
Berlin;52,478351;13,426914;22;2
Berlin;52,470673;13,435103;22;2
Berlin;52,477287;13,43715;34;2
Berlin;52,477556;13,427303;44;2
Berlin;52,474377;13,454383;22;2
Berlin;52,470669;13,445374;34;2
Berlin;52,47005;13,443517;44;2
Berlin;52,468649;13,467502;22;2
Berlin;52,46889;13,461596;150;2
Berlin;52,479501;13,445771;22;2
Berlin;52,485263;13,449232;22;2
Berlin;52,48485;13,456928;3,7;1
Berlin;52,475116;13,451435;50;3
Berlin;52,480701;13,447051;34;2
Berlin;52,471539;13,45612;44;2
Berlin;52,452973;13,386012;6;1
Berlin;52,464216;13,394102;22;2
Berlin;52,457118;13,393791;22;2
Berlin;52,456665;13,388617;22;2
Berlin;52,4639771;13,4043976;50;2
Berlin;52,46484;13,415612;50;3
Berlin;52,467951;13,385094;50;3
Berlin;52,459677;13,384747;44;2
Berlin;52,45593694;13,39773111;22;2
Berlin;52,47919156;13,37716613;11;1
Berlin;52,474948;13,385563;22;2
Berlin;52,474618;13,380738;22;2
Berlin;52,47532;13,377482;22;2
Berlin;52,483477;13,392939;22;2
Berlin;52,480255;13,387296;22;2
Berlin;52,483477;13,392939;22;2
Berlin;52,480407;13,384575;150;2
Berlin;52,484389;13,387306;44;2
Berlin;52,46464805;13,36494827;44;2
Berlin;52,46464805;13,36494827;44;2
Berlin;52,468616;13,375263;22;2
Berlin;52,455905;13,382739;22;2
Berlin;52,466199;13,372337;22;2
Berlin;52,456387;13,376778;22;2
Berlin;52,462392;13,380982;22;2
Berlin;52,458579;13,375891;50;3
Berlin;52,503699;13,379533;93;2
Berlin;52,46939693;13,37066725;144;2
Berlin;52,27534;13,22364;360;2
Berlin;52,27534;13,22364;360;2
Berlin;52,469452;13,371279;44;2
Berlin;52,448228;13,382242;22;2
Berlin;52,443745;13,381617;22;2
Berlin;52,444093;13,379816;22;1
Berlin;52,444093;13,379816;22;1
Berlin;52,444093;13,379816;22;1
Berlin;52,444093;13,379816;22;1
Berlin;52,444093;13,379816;22;1
Berlin;52,444093;13,379816;22;1
Berlin;52,444093;13,379816;22;1
Berlin;52,435834;13,382145;22;2
Berlin;52,438278;13,378949;50;3
Berlin;52,429856;13,377342;75;2
Berlin;52,429801;13,377335;75;2
Berlin;52,43690763;13,38838492;360;2
Berlin;52,440133;13,387033;44;2
Berlin;52,445146;13,393995;22;2
Berlin;52,452628;13,385035;22;2
Berlin;52,44243;13,401305;22;2
Berlin;52,44855179;13,403286;22;2
Berlin;52,45227143;13,39557691;22;2
Berlin;52,45227143;13,39557691;150;1
Berlin;52,448446;13,402968;22;2
Berlin;52,581794;13,432222;350;1
Berlin;52,581794;13,432222;350;1
Berlin;52,4906822;13,3589565;11;2
Berlin;52,464909;13,347146;22;2
Berlin;52,470076;13,349812;150;2
Berlin;52,471428;13,33612;22;2
Berlin;52,471535;13,333625;3,7;1
Berlin;52,475525;13,337586;22;2
Berlin;52,476153;13,343014;3,7;1
Berlin;52,469967;13,339781;44;2
Berlin;52,473556;13,326978;3,7;1
Berlin;52,46713;13,327451;3,7;1
Berlin;52,47166;13,320837;3,7;1
Berlin;52,471493;13,325583;22;2
Berlin;52,467801;13,32438;22;2
Berlin;52,47172;13,328;44;2
Berlin;52,475014;13,32351;44;2
Berlin;52,465119;13,321319;22;2
Berlin;52,464278;13,330027;22;2
Berlin;52,463368;13,326477;22;2
Berlin;52,46023;13,310756;22;2
Berlin;52,551368;13,38192;30;2
Berlin;52,460439;13,323499;30;2
Berlin;52,457216;13,320161;11;1
Berlin;52,457216;13,320161;11;1
Berlin;52,46010189;13,32101507;3,7;1
Berlin;52,455277;13,317566;22;2
Berlin;52,453059;13,315737;22;2
Berlin;52,450747;13,322213;22;2
Berlin;52,451796;13,338099;22;2
Berlin;52,454983;13,348516;22;2
Berlin;52,454924;13,338665;150;2
Berlin;52,449307;13,354367;44;2
Berlin;52,447095;13,297004;22;2
Berlin;52,442574;13,3022745;22;2
Berlin;52,446564;13,313486;22;2
Berlin;52,440122;13,316541;22;2
Berlin;52,44332145;13,31048026;3,7;1
Berlin;52,44354325;13,31022698;3,7;1
Berlin;52,443778;13,309969;3,7;1
Berlin;52,44403826;13,30968026;3,7;1
Berlin;52,44430838;13,30938082;3,7;1
Berlin;52,44230817;13,30740547;3,7;1
Berlin;52,44299518;13,30823495;3,7;1
Berlin;52,44320705;13,30798951;3,7;1
Berlin;52,4439357;13,31931496;3,7;1
Berlin;52,4438143;13,3188507;3,7;1
Berlin;52,43440733;13,31040026;3,7;1
Berlin;52,43423422;13,30994018;3,7;1
Berlin;52,43353629;13,3081422;3,7;1
Berlin;52,43459059;13,31088416;3,7;1
Berlin;52,44353187;13,31867068;3,7;1
Berlin;52,43981319;13,30375312;3,7;1
Berlin;52,44016433;13,30282104;3,7;1
Berlin;52,43908427;13,30490149;3,7;1
Berlin;52,44007061;13,30317067;3,7;1
Berlin;52,43869345;13,30549908;3,7;1
Berlin;52,43697565;13,31265349;3,7;1
Berlin;52,4374623;13,31156669;3,7;1
Berlin;52,43967781;13,30832308;3,7;1
Berlin;52,437263;13,311918;3,7;1
Berlin;52,452008;13,315025;44;2
Berlin;52,44547272;13,32051468;22;1
Berlin;52,44547272;13,32051468;22;1
Berlin;52,44547272;13,32051468;22;1
Berlin;52,44547272;13,32051468;22;1
Berlin;52,443015;13,294964;22;2
Berlin;52,43658;13,292335;22;2
Berlin;52,440731;13,28946;50;3
Berlin;52,42905279;13,30427885;3,7;1
Berlin;52,42906711;13,30376511;3,7;1
Berlin;52,42903942;13,30473103;3,7;1
Berlin;52,4285503;13,29461504;3,7;1
Berlin;52,433799;13,29503156;3,7;1
Berlin;52,43348325;13,29500458;3,7;1
Berlin;52,43353862;13,28217781;3,7;1
Berlin;52,43348175;13,28174543;3,7;1
Berlin;52,4316103;13,30342246;3,7;1
Berlin;52,42986762;13,30327809;3,7;1
Berlin;52,42960468;13,30325428;3,7;1
Berlin;52,43138222;13,30340575;3,7;1
Berlin;52,43508328;13,29939522;3,7;1
Berlin;52,43297133;13,29920186;3,7;1
Berlin;52,4332509;13,29921761;3,7;1
Berlin;52,43484302;13,2993448;3,7;1
Berlin;52,42992555;13,29476239;3,7;1
Berlin;52,429926;13,294762;3,7;1
Berlin;52,427267;13,29452;3,7;1
Berlin;52,430072;13,288672;3,7;1
Berlin;52,43349;13,299243;3,7;1
Berlin;52,4382763;13,28766409;3,7;1
Berlin;52,42949926;13,30109833;22;2
Berlin;52,42957;13,300576;22;2
Berlin;52,422366;13,314325;11;1
Berlin;52,422387;13,314315;11;1
Berlin;52,422387;13,314315;11;1
Berlin;52,422387;13,314315;11;1
Berlin;52,422387;13,314315;11;1
Berlin;52,422387;13,314315;11;1
Berlin;52,422387;13,314315;11;1
Berlin;52,427438;13,313928;22;2
Berlin;52,432093;13,325502;3,7;1
Berlin;52,426987;13,321433;3,7;1
Berlin;52,410062;13,305055;3,7;1
Berlin;52,429866;13,326706;3,7;1
Berlin;52,422485;13,312107;150;2
Berlin;52,41151261;13,31378049;3,7;1
Berlin;52,41626662;13,31500115;3,7;1
Berlin;52,41464451;13,31264506;3,7;1
Berlin;52,41376527;13,31209434;3,7;1
Berlin;52,41556886;13,31336221;3,7;1
Berlin;52,42311;13,31275;77;3
Berlin;52,41982;13,31339;150;2
Berlin;52,429677;13,321787;175;1
Berlin;52,429677;13,321787;175;1
Berlin;52,413496;13,324517;30;2
Berlin;52,420791;13,334381;3,7;1
Berlin;52,4207;13,334056;3,7;1
Berlin;52,420727;13,333639;3,7;1
Berlin;52,420525;13,332872;3,7;1
Berlin;52,42405592;13,32752064;3,7;1
Berlin;52,42398441;13,3272308;3,7;1
Berlin;52,42368024;13,32600358;3,7;1
Berlin;52,42388339;13,32681805;3,7;1
Berlin;52,42346573;13,32513775;3,7;1
Berlin;52,41385021;13,32539592;3,7;1
Berlin;52,41411;13,325733;3,7;1
Berlin;52,434953;13,33813;3,7;1
Berlin;52,439259;13,343905;3,7;1
Berlin;52,440713;13,328339;22;2
Berlin;52,44113;13,35318;72;3
Berlin;52,436541;13,362709;3,7;1
Berlin;52,436479;13,363134;3,7;1
Berlin;52,436415;13,363564;3,7;1
Berlin;52,436326;13,364266;3,7;1
Berlin;52,436315;13,364771;3,7;1
Berlin;52,436346;13,365296;3,7;1
Berlin;52,436398;13,365752;3,7;1
Berlin;52,436467;13,366194;3,7;1
Berlin;52,435229;13,341666;3,7;1
Berlin;52,435055;13,341936;3,7;1
Berlin;52,434857;13,342232;3,7;1
Berlin;52,425428;13,366102;22;2
Berlin;52,427598;13,338084;22;2
Berlin;52,42932;13,36568;3,7;1
Berlin;52,421966;13,355472;3,7;1
Berlin;48,137234;11,534334;50;2
Berlin;52,408941;13,370285;150;2
Berlin;52,43082114;13,38125095;22;2
Berlin;52,43094751;13,38116603;150;1
Berlin;52,409589;13,381743;75;3
Berlin;52,42451934;13,37711046;44;2
Berlin;52,42477207;13,37700662;44;2
Berlin;52,42470752;13,37712696;44;2
Berlin;52,42463626;13,37727853;44;2
Berlin;52,42480658;13,37693106;44;2
Berlin;52,42473626;13,37707561;44;2
Berlin;52,425512;13,375731;44;2
Berlin;52,4254;13,3757;44;2
Berlin;52,418768;13,38925;39,6;2
Berlin;52,418768;13,38925;13,2;1
Berlin;52,418768;13,38925;13,2;1
Berlin;52,418768;13,38925;13,2;1
Berlin;52,412375;13,348558;3,7;1
Berlin;52,410273;13,347333;22;2
Berlin;52,387166;13,4078;360;2
Berlin;52,387166;13,4078;360;2
Berlin;52,388872;13,394311;3,7;1
Berlin;52,3911856;13,3961351;22;2
